item_id,item_name,category,quantity,price,supplier,date_added,total_value,has_valid_date,has_valid_price
419,Second,Clothing,0,20.5,Supplierb,2023-01-16,0.0,True,True
420,Agreement,Toys,0,0.0,Supplierb,,0.0,False,False
421,Discover,Electronics,0,0.0,Supplierc,2023-09-26,0.0,True,False
422,Maintain,Electronics,0,379.4,Supplierc,,0.0,False,True
423,Condition,Electronics,0,0.0,Supplierc,,0.0,False,False
424,Last,Clothing,58,212.87,Unknown,2025-10-03,12346.46,True,True
425,Ever,Groceries,58,0.0,Supplierb,,0.0,False,False
426,Reach,Clothing,0,0.0,Supplierc,,0.0,False,False
427,Action,Electronics,0,0.0,Suppliera,2021-06-29,0.0,True,False
428,Majority,Groceries,95,0.0,Unknown,,0.0,False,False
429,Animal,Electronics,69,20.5,Supplierb,2025-04-04,1414.5,True,True
430,Loss,Toys,0,0.0,Suppliera,2023-04-03,0.0,True,False
431,Hit,Furniture,0,0.0,Supplierc,2025-06-17,0.0,True,False
432,Notice,Furniture,0,100.56,Supplierc,,0.0,False,True
433,Argue,Electronics,5,0.0,Supplierc,,0.0,False,False
434,Decade,Toys,0,20.5,Unknown,,0.0,False,True
435,Artist,Furniture,7,20.5,Suppliera,,143.5,False,True
436,Child,Groceries,78,20.5,Supplierc,,1599.0,False,True
437,Special,Clothing,0,0.0,Supplierd,,0.0,False,False
438,Clear,Furniture,0,0.0,Supplierd,2025-05-01,0.0,True,False
439,Leg,Toys,0,133.77,Suppliera,2024-11-17,0.0,True,True
440,Because,Clothing,0,0.0,Supplierb,,0.0,False,False
441,Back,Furniture,0,20.5,Suppliera,2025-02-23,0.0,True,True
442,Really,Toys,0,20.5,Supplierb,,0.0,False,True
443,Base,Electronics,74,0.0,Suppliera,,0.0,False,False
444,Chair,Toys,59,0.0,Supplierb,,0.0,False,False
445,Company,Groceries,0,20.5,Unknown,,0.0,False,True
446,Level,Toys,0,20.5,Supplierb,2025-02-03,0.0,True,True
447,Pretty,Furniture,59,18.93,Supplierc,,1116.87,False,True
448,Above,Clothing,0,0.0,Unknown,2023-04-07,0.0,True,False
449,Hospital,Furniture,0,47.9,Suppliera,,0.0,False,True
450,Respond,Clothing,0,0.0,Supplierb,2024-08-25,0.0,True,False
451,Somebody,Toys,0,19.84,Unknown,,0.0,False,True
452,Available,Furniture,0,20.5,Unknown,2025-09-10,0.0,True,True
453,Successful,Electronics,0,0.0,Supplierd,,0.0,False,False
454,Kid,Clothing,0,0.0,Supplierd,,0.0,False,False
455,Sense,Groceries,0,410.9,Supplierb,2025-01-14,0.0,True,True
456,Few,Clothing,56,0.0,Unknown,,0.0,False,False
457,They,Electronics,0,0.0,Suppliera,,0.0,False,False
458,From,Groceries,0,20.5,Supplierc,,0.0,False,True
459,Really,Groceries,34,20.5,Supplierb,,697.0,False,True
460,Statement,Furniture,0,59.61,Unknown,2023-01-15,0.0,True,True
461,Former,Furniture,0,0.0,Supplierc,,0.0,False,False
462,Quickly,Toys,0,0.0,Unknown,,0.0,False,False
463,Think,Electronics,0,20.5,Supplierd,2020-12-23,0.0,True,True
464,Pressure,Clothing,5,453.91,Unknown,,2269.55,False,True
465,Mother,Electronics,0,20.5,Unknown,2021-06-15,0.0,True,True
466,Suddenly,Electronics,0,20.5,Supplierc,2025-12-02,0.0,True,True
467,Pattern,Furniture,5,146.77,Supplierd,,733.85,False,True
468,Public,Electronics,0,450.53,Supplierd,,0.0,False,True
469,Ever,Electronics,84,20.5,Supplierc,2025-12-22,1722.0,True,True
470,Pressure,Furniture,52,0.0,Unknown,,0.0,False,False
471,Story,Electronics,0,0.0,Supplierc,,0.0,False,False
472,Against,Furniture,0,29.9,Suppliera,,0.0,False,True
473,Amount,Clothing,0,113.41,Unknown,2022-07-07,0.0,True,True
474,Item,Clothing,0,0.0,Supplierb,,0.0,False,False
475,Effort,Electronics,0,20.5,Unknown,,0.0,False,True
476,Meeting,Electronics,51,0.0,Suppliera,,0.0,False,False
477,Baby,Groceries,0,20.5,Supplierb,2024-08-26,0.0,True,True
478,Character,Clothing,0,461.19,Suppliera,,0.0,False,True
479,Agent,Groceries,0,0.0,Unknown,2023-09-16,0.0,True,False
480,Trial,Electronics,0,0.0,Supplierd,,0.0,False,False
481,These,Electronics,0,0.0,Supplierd,,0.0,False,False
482,Husband,Furniture,0,20.5,Unknown,,0.0,False,True
483,National,Toys,0,0.0,Supplierb,2021-04-26,0.0,True,False
484,Coach,Electronics,0,20.5,Supplierc,2023-01-17,0.0,True,True
485,Produce,Groceries,0,0.0,Unknown,,0.0,False,False
486,End,Groceries,0,0.0,Supplierb,,0.0,False,False
487,Shake,Furniture,0,31.64,Supplierb,2023-09-09,0.0,True,True
488,Put,Electronics,72,0.0,Supplierb,,0.0,False,False
489,Guess,Groceries,0,0.0,Supplierd,,0.0,False,False
490,Improve,Toys,0,327.86,Unknown,,0.0,False,True
491,Reduce,Toys,0,290.67,Suppliera,,0.0,False,True
492,Participant,Furniture,47,20.5,Unknown,,963.5,False,True
493,Reveal,Groceries,19,20.5,Unknown,,389.5,False,True
494,Industry,Clothing,40,0.0,Suppliera,,0.0,False,False
495,Third,Electronics,0,0.0,Unknown,,0.0,False,False
496,Realize,Groceries,0,0.0,Supplierc,,0.0,False,False
497,Point,Toys,0,400.52,Unknown,2021-10-14,0.0,True,True
498,Late,Groceries,0,0.0,Supplierd,,0.0,False,False
499,This,Electronics,49,0.0,Supplierd,,0.0,False,False
500,Article,Toys,0,0.0,Unknown,,0.0,False,False
501,Director,Furniture,0,0.0,Supplierc,2020-11-06,0.0,True,False
502,Exactly,Furniture,85,20.5,Supplierd,2022-02-23,1742.5,True,True
503,Shake,Clothing,90,0.0,Supplierd,,0.0,False,False
504,Foot,Groceries,0,0.0,Supplierb,,0.0,False,False
505,Everything,Groceries,0,0.0,Unknown,2022-08-01,0.0,True,False
506,Up,Electronics,94,450.71,Supplierd,,42366.74,False,True
507,Their,Furniture,0,0.0,Unknown,,0.0,False,False
508,Season,Groceries,0,0.0,Unknown,2025-10-15,0.0,True,False
509,Occur,Furniture,0,0.0,Unknown,,0.0,False,False
510,Reason,Clothing,39,0.0,Supplierb,2024-12-01,0.0,True,False
511,Show,Toys,0,0.0,Supplierb,,0.0,False,False
512,International,Furniture,0,65.34,Supplierb,,0.0,False,True
513,Fact,Clothing,0,0.0,Suppliera,,0.0,False,False
514,What,Toys,0,0.0,Supplierb,2025-08-30,0.0,True,False
515,Subject,Toys,43,0.0,Unknown,,0.0,False,False
516,Include,Toys,0,318.94,Supplierd,2020-02-18,0.0,True,True
517,Summer,Clothing,0,0.0,Supplierb,2024-08-06,0.0,True,False
518,People,Clothing,0,20.5,Suppliera,,0.0,False,True
519,Finally,Toys,0,0.0,Supplierd,,0.0,False,False
520,Team,Groceries,14,20.5,Supplierc,,287.0,False,True
521,Involve,Clothing,0,0.0,Supplierc,2025-12-24,0.0,True,False
522,Create,Electronics,0,0.0,Supplierc,,0.0,False,False
523,Parent,Groceries,0,0.0,Unknown,2022-08-17,0.0,True,False
524,Central,Clothing,0,0.0,Supplierc,,0.0,False,False
525,Increase,Furniture,0,102.71,Supplierb,,0.0,False,True
526,Color,Groceries,0,0.0,Supplierc,,0.0,False,False
527,Speak,Toys,70,494.8,Suppliera,2020-06-20,34636.0,True,True
528,Answer,Furniture,94,323.3,Suppliera,,30390.2,False,True
529,Newspaper,Toys,55,0.0,Supplierb,,0.0,False,False
530,Star,Clothing,67,195.97,Unknown,,13129.99,False,True
531,Next,Furniture,40,0.0,Supplierd,,0.0,False,False
532,Not,Electronics,0,0.0,Supplierd,,0.0,False,False
533,Notice,Clothing,0,0.0,Supplierd,,0.0,False,False
534,Should,Furniture,0,20.5,Supplierb,,0.0,False,True
535,Line,Groceries,0,0.0,Unknown,,0.0,False,False
536,Will,Groceries,87,20.5,Unknown,,1783.5,False,True
537,Mean,Toys,0,0.0,Supplierd,,0.0,False,False
538,Protect,Groceries,0,318.42,Suppliera,,0.0,False,True
539,Physical,Toys,0,20.5,Supplierd,,0.0,False,True
540,Control,Clothing,0,0.0,Suppliera,2021-11-10,0.0,True,False
541,Guess,Furniture,21,0.0,Supplierd,2022-11-22,0.0,True,False
542,Reach,Furniture,0,352.87,Supplierb,2020-09-05,0.0,True,True
543,Threat,Toys,98,0.0,Supplierc,2023-06-14,0.0,True,False
544,Yeah,Toys,0,0.0,Supplierc,,0.0,False,False
545,Care,Groceries,0,0.0,Unknown,,0.0,False,False
546,Citizen,Furniture,0,20.5,Supplierd,,0.0,False,True
547,Away,Furniture,34,0.0,Supplierd,2020-03-21,0.0,True,False
548,So,Clothing,0,0.0,Unknown,2021-03-29,0.0,True,False
549,Two,Furniture,65,0.0,Unknown,,0.0,False,False
550,At,Groceries,51,126.34,Supplierd,,6443.34,False,True
551,Friend,Groceries,0,316.64,Suppliera,,0.0,False,True
552,Mr,Clothing,0,0.0,Suppliera,,0.0,False,False
553,Degree,Furniture,0,0.0,Supplierc,,0.0,False,False
554,Right,Electronics,0,0.0,Supplierb,,0.0,False,False
555,Wall,Toys,9,0.0,Suppliera,,0.0,False,False
556,Third,Toys,0,0.0,Suppliera,2022-04-23,0.0,True,False
557,Trial,Electronics,0,0.0,Supplierb,2023-09-10,0.0,True,False
558,Grow,Electronics,100,109.51,Supplierb,,10951.0,False,True
559,Anyone,Toys,0,0.0,Unknown,2022-01-24,0.0,True,False
560,Deep,Clothing,0,194.07,Supplierd,,0.0,False,True
561,Really,Toys,0,20.5,Supplierc,,0.0,False,True
562,Husband,Electronics,47,70.97,Supplierb,2024-12-29,3335.59,True,True
563,Old,Toys,6,20.5,Supplierc,,123.0,False,True
564,Fill,Groceries,26,20.5,Unknown,,533.0,False,True
565,Behavior,Clothing,0,20.5,Supplierb,,0.0,False,True
566,Possible,Clothing,0,77.02,Suppliera,,0.0,False,True
567,Become,Groceries,0,20.5,Unknown,,0.0,False,True
568,Full,Furniture,0,258.42,Unknown,2021-10-14,0.0,True,True
569,Left,Furniture,0,20.5,Suppliera,2023-12-13,0.0,True,True
570,Customer,Groceries,0,0.0,Unknown,,0.0,False,False
571,Season,Electronics,97,223.71,Supplierb,,21699.87,False,True
572,Fear,Clothing,0,0.0,Supplierd,,0.0,False,False
573,West,Furniture,0,0.0,Supplierc,,0.0,False,False
574,Quality,Toys,0,17.74,Supplierd,,0.0,False,True
575,Follow,Furniture,0,282.25,Supplierd,,0.0,False,True
576,Rock,Toys,3,46.6,Suppliera,2025-11-27,139.8,True,True
577,Attorney,Furniture,0,0.0,Supplierb,,0.0,False,False
578,Vote,Electronics,0,20.5,Supplierd,,0.0,False,True
579,Chair,Clothing,0,0.0,Suppliera,,0.0,False,False
580,Civil,Groceries,0,0.0,Supplierd,2023-05-19,0.0,True,False
581,Than,Groceries,0,20.5,Unknown,2020-02-09,0.0,True,True
582,Term,Clothing,0,0.0,Suppliera,2020-08-30,0.0,True,False
583,At,Groceries,46,20.5,Supplierb,,943.0,False,True
584,Matter,Toys,0,20.5,Supplierc,,0.0,False,True
585,Season,Groceries,23,20.5,Supplierd,,471.5,False,True
586,Relate,Groceries,0,0.0,Suppliera,,0.0,False,False
587,Unit,Groceries,0,215.75,Supplierc,,0.0,False,True
588,Similar,Electronics,0,0.0,Supplierd,,0.0,False,False
589,Treatment,Clothing,30,20.5,Supplierd,,615.0,False,True
590,Team,Toys,12,20.5,Supplierb,2025-08-22,246.0,True,True
591,Would,Groceries,0,319.83,Unknown,2020-08-06,0.0,True,True
592,Fund,Groceries,65,286.73,Suppliera,,18637.45,False,True
593,Career,Groceries,0,480.05,Unknown,,0.0,False,True
594,Positive,Toys,0,0.0,Unknown,,0.0,False,False
595,Instead,Furniture,0,20.5,Supplierc,2021-05-03,0.0,True,True
596,Plant,Furniture,0,0.0,Suppliera,,0.0,False,False
597,All,Toys,0,20.5,Unknown,,0.0,False,True
598,Western,Furniture,20,0.0,Supplierc,,0.0,False,False
599,Certainly,Clothing,0,0.0,Supplierb,2021-04-01,0.0,True,False
600,Shake,Furniture,0,0.0,Suppliera,,0.0,False,False
601,Argue,Toys,0,318.93,Supplierc,,0.0,False,True
602,End,Clothing,0,0.0,Supplierc,,0.0,False,False
603,Concern,Clothing,53,492.42,Supplierc,2025-06-15,26098.26,True,True
604,Western,Furniture,0,20.5,Suppliera,,0.0,False,True
605,Upon,Groceries,0,0.0,Suppliera,,0.0,False,False
606,Get,Furniture,0,437.54,Supplierb,,0.0,False,True
607,Represent,Clothing,0,7.07,Suppliera,,0.0,False,True
608,Name,Electronics,0,20.5,Unknown,,0.0,False,True
609,Single,Clothing,0,0.0,Unknown,2024-12-13,0.0,True,False
610,Work,Clothing,7,0.0,Supplierd,2021-12-13,0.0,True,False
611,Finally,Furniture,0,69.5,Supplierd,,0.0,False,True
612,Hospital,Groceries,0,0.0,Supplierd,2021-12-22,0.0,True,False
613,Despite,Groceries,0,0.0,Suppliera,,0.0,False,False
614,Direction,Furniture,0,298.75,Unknown,2022-05-26,0.0,True,True
615,Somebody,Groceries,47,0.0,Suppliera,,0.0,False,False
616,Step,Furniture,64,0.0,Unknown,,0.0,False,False
617,Part,Groceries,91,0.0,Suppliera,,0.0,False,False
618,Wind,Electronics,22,0.0,Supplierb,2023-12-22,0.0,True,False
619,Small,Toys,52,34.21,Suppliera,,1778.92,False,True
620,Region,Furniture,0,366.83,Supplierb,,0.0,False,True
621,Fine,Furniture,0,90.05,Suppliera,2025-04-13,0.0,True,True
622,Little,Electronics,0,229.46,Unknown,,0.0,False,True
623,Bring,Groceries,92,0.0,Supplierc,2022-02-06,0.0,True,False
624,Poor,Clothing,51,0.0,Supplierc,,0.0,False,False
625,Pull,Groceries,0,20.5,Supplierc,2021-04-10,0.0,True,True
626,Area,Electronics,0,20.5,Supplierb,2024-09-20,0.0,True,True
627,Behind,Furniture,0,0.0,Supplierd,2021-10-03,0.0,True,False
628,Popular,Clothing,0,20.5,Suppliera,,0.0,False,True
629,Participant,Clothing,0,0.0,Suppliera,,0.0,False,False
630,Really,Clothing,33,0.0,Suppliera,,0.0,False,False
631,Rise,Furniture,0,0.0,Suppliera,2022-09-18,0.0,True,False
632,Wonder,Electronics,97,444.38,Unknown,2024-03-31,43104.86,True,True
633,These,Furniture,50,220.41,Suppliera,2026-01-04,11020.5,True,True
634,Better,Electronics,0,20.5,Supplierd,2025-02-12,0.0,True,True
635,Will,Toys,0,0.0,Supplierd,2023-12-08,0.0,True,False
636,Wide,Furniture,2,27.84,Supplierb,,55.68,False,True
637,Alone,Toys,65,309.53,Supplierd,2021-08-15,20119.45,True,True
638,North,Electronics,0,0.0,Suppliera,,0.0,False,False
639,Simply,Clothing,0,0.0,Supplierc,,0.0,False,False
640,Trial,Clothing,0,408.17,Supplierc,,0.0,False,True
641,Identify,Toys,0,20.5,Supplierb,2025-11-22,0.0,True,True
642,She,Electronics,0,0.0,Suppliera,,0.0,False,False
643,Lawyer,Groceries,0,113.27,Supplierb,2026-01-13,0.0,True,True
644,Power,Clothing,0,72.12,Unknown,2020-03-01,0.0,True,True
645,Address,Clothing,4,0.0,Supplierc,,0.0,False,False
646,Hundred,Clothing,0,15.65,Supplierb,,0.0,False,True
647,Network,Electronics,81,20.5,Suppliera,2020-04-06,1660.5,True,True
648,Sort,Toys,0,20.5,Suppliera,,0.0,False,True
649,Recent,Groceries,90,0.0,Unknown,,0.0,False,False
650,Provide,Electronics,0,0.0,Suppliera,,0.0,False,False
651,Price,Groceries,0,0.0,Supplierd,2024-07-10,0.0,True,False
652,Politics,Clothing,36,0.0,Supplierd,,0.0,False,False
653,Including,Clothing,0,0.0,Suppliera,2024-11-03,0.0,True,False
654,Himself,Toys,0,0.0,Supplierd,2023-11-09,0.0,True,False
655,Without,Furniture,7,0.0,Supplierb,,0.0,False,False
656,Realize,Clothing,53,20.5,Supplierd,2022-10-27,1086.5,True,True
657,Remember,Electronics,0,365.13,Supplierc,2020-12-12,0.0,True,True
658,Agent,Clothing,54,20.5,Supplierb,,1107.0,False,True
659,Enter,Furniture,0,0.0,Suppliera,2021-09-06,0.0,True,False
660,Western,Groceries,0,20.5,Supplierb,,0.0,False,True
661,Away,Furniture,0,20.5,Supplierb,,0.0,False,True
662,Tree,Toys,0,428.93,Supplierb,2021-10-25,0.0,True,True
663,Attorney,Clothing,0,0.0,Suppliera,,0.0,False,False
664,School,Electronics,11,20.5,Supplierb,,225.5,False,True
665,Official,Toys,33,0.0,Supplierc,2023-11-04,0.0,True,False
666,Value,Toys,0,0.0,Suppliera,,0.0,False,False
667,Necessary,Furniture,0,0.0,Suppliera,2020-08-12,0.0,True,False
668,Form,Furniture,0,0.0,Unknown,2025-01-01,0.0,True,False
669,Our,Electronics,0,36.74,Unknown,,0.0,False,True
670,Soon,Groceries,0,0.0,Supplierd,,0.0,False,False
671,Will,Furniture,0,20.5,Supplierc,,0.0,False,True
672,Step,Clothing,0,20.5,Supplierb,,0.0,False,True
673,Item,Furniture,0,254.53,Supplierc,2023-12-10,0.0,True,True
674,Fight,Toys,0,0.0,Supplierc,2024-11-03,0.0,True,False
675,Woman,Electronics,0,149.63,Suppliera,,0.0,False,True
676,In,Toys,0,0.0,Supplierb,2021-02-15,0.0,True,False
677,Across,Furniture,0,85.08,Supplierc,,0.0,False,True
678,Remember,Groceries,0,20.5,Supplierd,,0.0,False,True
679,Half,Toys,41,403.95,Unknown,2024-09-26,16561.95,True,True
680,Question,Toys,0,0.0,Suppliera,2024-05-23,0.0,True,False
681,Pretty,Electronics,43,20.5,Supplierc,,881.5,False,True
682,Election,Toys,0,0.0,Supplierd,,0.0,False,False
683,Technology,Clothing,0,0.0,Supplierb,,0.0,False,False
684,Beat,Clothing,0,0.0,Supplierc,,0.0,False,False
685,Find,Toys,0,327.63,Supplierb,,0.0,False,True
686,Writer,Groceries,0,335.14,Suppliera,,0.0,False,True
687,Guy,Furniture,0,0.0,Unknown,,0.0,False,False
688,These,Electronics,0,0.0,Unknown,2022-07-03,0.0,True,False
689,Charge,Electronics,0,20.5,Supplierc,2024-11-10,0.0,True,True
690,Score,Clothing,26,330.73,Supplierc,,8598.98,False,True
691,Staff,Clothing,0,0.0,Suppliera,,0.0,False,False
692,Responsibility,Furniture,0,0.0,Supplierc,,0.0,False,False
693,Rather,Groceries,20,20.5,Suppliera,,410.0,False,True
694,Rise,Electronics,0,186.85,Supplierd,2023-01-03,0.0,True,True
695,Hope,Toys,0,0.0,Suppliera,,0.0,False,False
696,Design,Toys,40,0.0,Unknown,,0.0,False,False
697,Serious,Furniture,0,0.0,Suppliera,,0.0,False,False
698,Home,Clothing,0,20.5,Supplierd,2023-12-22,0.0,True,True
699,Such,Furniture,22,20.5,Supplierd,,451.0,False,True
700,Interview,Clothing,0,0.0,Supplierc,,0.0,False,False
701,Recognize,Toys,77,20.5,Suppliera,,1578.5,False,True
702,Even,Furniture,31,0.0,Supplierd,,0.0,False,False
703,Computer,Clothing,0,0.0,Supplierb,,0.0,False,False
704,Ok,Electronics,0,0.0,Supplierb,2022-11-16,0.0,True,False
705,Close,Electronics,14,432.25,Supplierd,,6051.5,False,True
706,Voice,Clothing,0,458.22,Supplierc,2024-01-12,0.0,True,True
707,Cold,Toys,0,495.36,Supplierc,,0.0,False,True
708,Machine,Electronics,0,20.5,Unknown,2021-07-14,0.0,True,True
709,Understand,Electronics,0,0.0,Suppliera,,0.0,False,False
710,Whole,Electronics,57,0.0,Supplierb,2023-05-18,0.0,True,False
711,Me,Electronics,62,11.47,Suppliera,,711.14,False,True
712,Say,Clothing,0,20.5,Supplierc,,0.0,False,True
713,Sign,Toys,22,387.78,Supplierb,2025-05-07,8531.16,True,True
714,Main,Groceries,96,20.5,Suppliera,,1968.0,False,True
715,Shoulder,Furniture,0,0.0,Supplierd,,0.0,False,False
716,Mother,Groceries,36,20.5,Supplierc,,738.0,False,True
717,Everybody,Groceries,0,0.0,Unknown,2024-11-23,0.0,True,False
718,Loss,Furniture,0,283.93,Supplierb,,0.0,False,True
719,Agreement,Groceries,0,379.18,Supplierc,,0.0,False,True
720,Summer,Groceries,0,0.0,Unknown,,0.0,False,False
721,Center,Clothing,0,39.92,Supplierd,,0.0,False,True
722,Energy,Groceries,49,0.0,Suppliera,2021-08-29,0.0,True,False
723,How,Groceries,0,0.0,Supplierd,2020-06-05,0.0,True,False
724,Him,Electronics,33,10.88,Supplierc,2025-10-14,359.04,True,True
725,Traditional,Toys,0,336.9,Supplierc,2020-09-03,0.0,True,True
726,Section,Electronics,0,0.0,Suppliera,,0.0,False,False
727,Look,Electronics,13,20.5,Suppliera,,266.5,False,True
728,Civil,Clothing,0,0.0,Unknown,2025-11-24,0.0,True,False
729,Tree,Clothing,0,20.5,Unknown,2020-10-06,0.0,True,True
730,Last,Furniture,0,0.0,Supplierd,,0.0,False,False
731,Dog,Furniture,25,20.5,Unknown,2024-10-15,512.5,True,True
732,Daughter,Toys,0,0.0,Supplierd,2024-12-08,0.0,True,False
733,Than,Toys,0,20.5,Unknown,2020-07-22,0.0,True,True
734,Team,Electronics,0,0.0,Unknown,,0.0,False,False
735,Possible,Clothing,71,0.0,Supplierb,,0.0,False,False
736,Between,Furniture,0,0.0,Supplierb,2022-12-08,0.0,True,False
737,Relate,Toys,0,101.26,Supplierc,,0.0,False,True
738,Lot,Groceries,0,0.0,Unknown,,0.0,False,False
739,Fire,Furniture,7,0.0,Unknown,2025-02-26,0.0,True,False
740,Election,Furniture,0,20.5,Supplierd,,0.0,False,True
741,Surface,Electronics,0,20.5,Suppliera,,0.0,False,True
742,Traditional,Toys,0,20.5,Unknown,2020-05-25,0.0,True,True
743,Pass,Furniture,0,20.5,Suppliera,,0.0,False,True
744,Field,Groceries,83,118.98,Supplierb,2022-11-02,9875.34,True,True
745,Race,Furniture,0,180.21,Suppliera,,0.0,False,True
746,Television,Toys,49,0.0,Supplierc,2023-06-15,0.0,True,False
747,Hold,Toys,0,0.0,Supplierb,,0.0,False,False
748,Accept,Electronics,0,423.87,Suppliera,,0.0,False,True
749,Teach,Furniture,0,93.25,Supplierc,,0.0,False,True
750,Long,Groceries,73,88.08,Supplierd,2020-02-10,6429.84,True,True
751,Fact,Electronics,38,20.5,Supplierd,2025-08-28,779.0,True,True
752,Become,Groceries,0,0.0,Unknown,,0.0,False,False
753,Realize,Furniture,57,0.0,Supplierb,,0.0,False,False
754,Hard,Clothing,0,0.0,Supplierd,,0.0,False,False
755,Value,Toys,0,0.0,Supplierd,,0.0,False,False
756,Experience,Furniture,0,0.0,Suppliera,,0.0,False,False
757,Though,Groceries,0,0.0,Suppliera,,0.0,False,False
758,Hope,Clothing,98,495.53,Supplierd,2023-06-25,48561.94,True,True
759,We,Clothing,0,0.0,Supplierb,2022-06-02,0.0,True,False
760,Near,Toys,79,20.5,Supplierb,,1619.5,False,True
761,Stock,Groceries,0,20.5,Supplierb,,0.0,False,True
762,Attack,Toys,0,0.0,Supplierc,,0.0,False,False
763,True,Electronics,0,20.5,Supplierb,,0.0,False,True
764,Anything,Groceries,0,0.0,Supplierc,2021-11-15,0.0,True,False
765,Every,Groceries,0,447.2,Suppliera,2025-04-10,0.0,True,True
766,Hundred,Furniture,0,0.0,Unknown,2020-10-08,0.0,True,False
767,Attorney,Furniture,38,0.0,Unknown,2024-05-21,0.0,True,False
768,Focus,Furniture,0,458.07,Supplierd,2025-07-17,0.0,True,True
769,Step,Electronics,0,20.5,Supplierb,2023-10-04,0.0,True,True
770,Require,Electronics,0,20.5,Suppliera,,0.0,False,True
771,Above,Electronics,0,0.0,Unknown,,0.0,False,False
772,Claim,Electronics,18,0.0,Unknown,2025-02-15,0.0,True,False
773,Mother,Furniture,0,24.56,Supplierc,2022-12-03,0.0,True,True
774,Mention,Furniture,29,20.5,Supplierc,,594.5,False,True
775,Part,Electronics,0,0.0,Supplierc,,0.0,False,False
776,Stuff,Groceries,73,0.0,Suppliera,,0.0,False,False
777,Ask,Groceries,0,0.0,Supplierc,2024-12-05,0.0,True,False
778,From,Groceries,0,261.54,Supplierb,2021-07-18,0.0,True,True
779,Church,Furniture,0,0.0,Suppliera,,0.0,False,False
780,Important,Groceries,0,0.0,Supplierd,,0.0,False,False
781,Pay,Groceries,0,0.0,Supplierb,,0.0,False,False
782,Tax,Electronics,0,0.0,Supplierc,,0.0,False,False
783,The,Clothing,19,0.0,Supplierc,,0.0,False,False
784,Himself,Furniture,68,0.0,Supplierd,,0.0,False,False
785,Include,Groceries,0,0.0,Supplierb,,0.0,False,False
786,Point,Groceries,86,198.08,Supplierd,,17034.88,False,True
787,Class,Clothing,32,217.21,Supplierd,2021-12-17,6950.72,True,True
788,From,Toys,0,0.0,Suppliera,2025-08-24,0.0,True,False
789,White,Groceries,0,17.85,Supplierd,2023-04-08,0.0,True,True
790,Including,Furniture,0,0.0,Unknown,2021-11-20,0.0,True,False
791,Try,Toys,7,0.0,Supplierb,,0.0,False,False
792,Defense,Clothing,39,0.0,Unknown,2024-02-07,0.0,True,False
793,Office,Furniture,0,227.76,Supplierd,,0.0,False,True
794,Just,Electronics,76,0.0,Suppliera,2025-03-21,0.0,True,False
795,And,Electronics,0,251.34,Supplierc,,0.0,False,True
796,Arm,Furniture,90,0.0,Supplierd,2020-01-28,0.0,True,False
797,Economic,Toys,8,0.0,Unknown,2022-12-25,0.0,True,False
798,Woman,Electronics,0,0.0,Unknown,,0.0,False,False
799,Born,Clothing,34,20.5,Suppliera,2023-08-05,697.0,True,True
800,Beautiful,Toys,0,25.23,Supplierb,,0.0,False,True
801,Family,Groceries,0,97.85,Supplierc,,0.0,False,True
802,Say,Clothing,13,20.5,Suppliera,2025-02-19,266.5,True,True
803,Which,Clothing,0,0.0,Suppliera,2022-06-24,0.0,True,False
804,Cause,Toys,68,0.0,Supplierc,,0.0,False,False
805,Area,Furniture,0,0.0,Supplierd,,0.0,False,False
806,Although,Clothing,0,20.5,Supplierc,,0.0,False,True
807,Right,Electronics,73,20.5,Suppliera,,1496.5,False,True
808,National,Groceries,0,0.0,Supplierc,,0.0,False,False
809,International,Clothing,55,20.5,Supplierc,2020-07-02,1127.5,True,True
810,Your,Toys,0,20.5,Unknown,2021-06-26,0.0,True,True
811,Major,Furniture,0,20.5,Unknown,,0.0,False,True
812,Cut,Electronics,0,0.0,Unknown,2022-11-30,0.0,True,False
813,And,Clothing,76,0.0,Unknown,,0.0,False,False
814,Wait,Clothing,60,0.0,Supplierb,,0.0,False,False
815,Understand,Electronics,4,120.63,Supplierb,,482.52,False,True
816,Indeed,Furniture,59,83.46,Supplierd,2025-07-11,4924.14,True,True
817,Itself,Clothing,52,25.72,Supplierc,,1337.44,False,True
818,Role,Electronics,95,0.0,Supplierc,,0.0,False,False
819,Explain,Furniture,0,20.5,Supplierb,2022-06-06,0.0,True,True
820,Address,Electronics,0,284.8,Supplierd,,0.0,False,True
821,Though,Toys,31,341.11,Supplierb,2021-10-28,10574.41,True,True
822,Or,Clothing,0,0.0,Supplierb,,0.0,False,False
823,Responsibility,Furniture,26,0.0,Unknown,,0.0,False,False
824,Why,Groceries,64,20.5,Supplierb,2024-08-09,1312.0,True,True
825,White,Toys,0,20.5,Unknown,,0.0,False,True
826,Professor,Toys,48,0.0,Supplierd,,0.0,False,False
827,Response,Groceries,11,20.5,Unknown,,225.5,False,True
828,Attorney,Clothing,0,7.19,Suppliera,,0.0,False,True
829,Add,Electronics,58,0.0,Supplierc,2020-07-09,0.0,True,False
830,Whatever,Groceries,0,0.0,Supplierd,,0.0,False,False
831,Who,Furniture,0,0.0,Supplierb,2021-06-09,0.0,True,False
832,Until,Toys,18,331.55,Supplierd,2020-06-13,5967.9,True,True
833,Per,Furniture,0,20.5,Suppliera,2021-04-08,0.0,True,True
834,Team,Furniture,0,20.5,Supplierc,,0.0,False,True
